"","term","gene"
"4245","CD8+ Tem%BLUEPRINT%3.txt48","GPR171"
"4246","CD8+ Tem%BLUEPRINT%3.txt49","TBX21"
"4247","CD8+ Tem%BLUEPRINT%3.txt50","COL5A3"
"4248","CD8+ Tem%BLUEPRINT%3.txt51","BIN2"
"4249","CD8+ Tem%BLUEPRINT%3.txt52","SASH3"
"4250","CD8+ Tem%BLUEPRINT%3.txt53","UBE2Q1"
"4251","CD8+ Tem%BLUEPRINT%3.txt54","MAP7D1"
"4252","CD8+ Tem%BLUEPRINT%3.txt55","CRTAM"
"4253","CD8+ Tem%BLUEPRINT%3.txt56","CTDSP1"
"4254","CD8+ Tem%BLUEPRINT%3.txt57","RIC8A"
"4255","CD8+ Tem%BLUEPRINT%3.txt58","AHNAK"
"4256","CD8+ Tem%BLUEPRINT%3.txt59","PVRIG"
"4257","CD8+ Tem%BLUEPRINT%3.txt60","FYCO1"
"4258","CD8+ Tem%BLUEPRINT%3.txt61","ZMYM1"
"4259","CD8+ Tem%BLUEPRINT%3.txt62","CCDC130"
"4260","CD8+ Tem%BLUEPRINT%3.txt63","ZNF394"
"4261","CD8+ Tem%BLUEPRINT%3.txt64","PYHIN1"
"4262","CD8+ Tem%HPCA%1.txt1","ABCD2"
"4263","CD8+ Tem%HPCA%1.txt2","FASLG"
"4264","CD8+ Tem%HPCA%1.txt3","ATR"
"4265","CD8+ Tem%HPCA%1.txt4","BMPR1A"
"4266","CD8+ Tem%HPCA%1.txt5","C8G"
"4267","CD8+ Tem%HPCA%1.txt6","C21orf2"
"4268","CD8+ Tem%HPCA%1.txt7","CACNB1"
"4269","CD8+ Tem%HPCA%1.txt8","CAPN2"
"4270","CD8+ Tem%HPCA%1.txt9","CASP8"
"4271","CD8+ Tem%HPCA%1.txt10","CD2"
"4272","CD8+ Tem%HPCA%1.txt11","CD3D"
"4273","CD8+ Tem%HPCA%1.txt12","CD3G"
"4274","CD8+ Tem%HPCA%1.txt13","CD8A"
"4275","CD8+ Tem%HPCA%1.txt14","CD8B"
"4276","CD8+ Tem%HPCA%1.txt15","CCR5"
"4277","CD8+ Tem%HPCA%1.txt16","CSNK1G2"
"4278","CD8+ Tem%HPCA%1.txt17","CX3CR1"
"4279","CD8+ Tem%HPCA%1.txt18","DUSP8"
"4280","CD8+ Tem%HPCA%1.txt19","E4F1"
"4281","CD8+ Tem%HPCA%1.txt20","FLT4"
"4282","CD8+ Tem%HPCA%1.txt21","GIPR"
"4283","CD8+ Tem%HPCA%1.txt22","GOLGA4"
"4284","CD8+ Tem%HPCA%1.txt23","CXCR3"
"4285","CD8+ Tem%HPCA%1.txt24","GTF3C1"
"4286","CD8+ Tem%HPCA%1.txt25","GZMH"
"4287","CD8+ Tem%HPCA%1.txt26","GZMA"
"4288","CD8+ Tem%HPCA%1.txt27","GZMB"
"4289","CD8+ Tem%HPCA%1.txt28","GZMK"
"4290","CD8+ Tem%HPCA%1.txt29","GZMM"
"4291","CD8+ Tem%HPCA%1.txt30","HLA-A"
"4292","CD8+ Tem%HPCA%1.txt31","HLCS"
"4293","CD8+ Tem%HPCA%1.txt32","IFNG"
"4294","CD8+ Tem%HPCA%1.txt33","KLRD1"
"4295","CD8+ Tem%HPCA%1.txt34","KIF22"
"4296","CD8+ Tem%HPCA%1.txt35","LAG3"
"4297","CD8+ Tem%HPCA%1.txt36","LTK"
"4298","CD8+ Tem%HPCA%1.txt37","SH2D1A"
"4299","CD8+ Tem%HPCA%1.txt38","MAN2C1"
"4300","CD8+ Tem%HPCA%1.txt39","MEN1"
"4301","CD8+ Tem%HPCA%1.txt40","MAP3K10"
"4302","CD8+ Tem%HPCA%1.txt41","MSH3"
"4303","CD8+ Tem%HPCA%1.txt42","NKG7"
"4304","CD8+ Tem%HPCA%1.txt43","PDCD1"
"4305","CD8+ Tem%HPCA%1.txt44","PLCG1"
"4306","CD8+ Tem%HPCA%1.txt45","PMS1"
"4307","CD8+ Tem%HPCA%1.txt46","POLG"
"4308","CD8+ Tem%HPCA%1.txt47","PPP2R5C"
"4309","CD8+ Tem%HPCA%1.txt48","PRF1"
"4310","CD8+ Tem%HPCA%1.txt49","PRKG2"
"4311","CD8+ Tem%HPCA%1.txt50","PTGDR"
"4312","CD8+ Tem%HPCA%1.txt51","PTPN4"
"4313","CD8+ Tem%HPCA%1.txt52","PTPRC"
"4314","CD8+ Tem%HPCA%1.txt53","PTPRCAP"
"4315","CD8+ Tem%HPCA%1.txt54","PURA"
"4316","CD8+ Tem%HPCA%1.txt55","RBL2"
"4317","CD8+ Tem%HPCA%1.txt56","RFX1"
"4318","CD8+ Tem%HPCA%1.txt57","S100B"
"4319","CD8+ Tem%HPCA%1.txt58","XCL1"
"4320","CD8+ Tem%HPCA%1.txt59","FBXW4"
"4321","CD8+ Tem%HPCA%1.txt60","SLC1A7"
"4322","CD8+ Tem%HPCA%1.txt61","TBCC"
"4323","CD8+ Tem%HPCA%1.txt62","TCOF1"
"4324","CD8+ Tem%HPCA%1.txt63","USP1"
"4325","CD8+ Tem%HPCA%1.txt64","ZAP70"
"4326","CD8+ Tem%HPCA%1.txt65","ZNF79"
"4327","CD8+ Tem%HPCA%1.txt66","ZNF142"
"4328","CD8+ Tem%HPCA%1.txt67","ARHGEF5"
"4329","CD8+ Tem%HPCA%1.txt68","GPR68"
"4330","CD8+ Tem%HPCA%1.txt69","LZTR1"
"4331","CD8+ Tem%HPCA%1.txt70","COLQ"
"4332","CD8+ Tem%HPCA%1.txt71","GPR65"
"4333","CD8+ Tem%HPCA%1.txt72","IKBKAP"
"4334","CD8+ Tem%HPCA%1.txt73","CDK10"
"4335","CD8+ Tem%HPCA%1.txt74","SLC25A12"
"4336","CD8+ Tem%HPCA%1.txt75","RIPK1"
"4337","CD8+ Tem%HPCA%1.txt76","RGS9"
"4338","CD8+ Tem%HPCA%1.txt77","DDX18"
"4339","CD8+ Tem%HPCA%1.txt78","PSTPIP1"
"4340","CD8+ Tem%HPCA%1.txt79","ARHGEF1"
"4341","CD8+ Tem%HPCA%1.txt80","GPR52"
"4342","CD8+ Tem%HPCA%1.txt81","OTOF"
"4343","CD8+ Tem%HPCA%1.txt82","GRAP2"
"4344","CD8+ Tem%HPCA%1.txt83","CTR9"
"4345","CD8+ Tem%HPCA%1.txt84","CROCC"
"4346","CD8+ Tem%HPCA%1.txt85","SART3"
"4347","CD8+ Tem%HPCA%1.txt86","USP34"
"4348","CD8+ Tem%HPCA%1.txt87","URB2"
"4349","CD8+ Tem%HPCA%1.txt88","ZBTB39"
"4350","CD8+ Tem%HPCA%1.txt89","DLEC1"
"4351","CD8+ Tem%HPCA%1.txt90","ACTR1B"
"4352","CD8+ Tem%HPCA%1.txt91","ARFRP1"
"4353","CD8+ Tem%HPCA%1.txt92","KLRG1"
"4354","CD8+ Tem%HPCA%1.txt93","CD96"
"4355","CD8+ Tem%HPCA%1.txt94","STUB1"
"4356","CD8+ Tem%HPCA%1.txt95","NMUR1"
"4357","CD8+ Tem%HPCA%1.txt96","HMGN4"
"4358","CD8+ Tem%HPCA%1.txt97","CXCR6"
"4359","CD8+ Tem%HPCA%1.txt98","SRCAP"
"4360","CD8+ Tem%HPCA%1.txt99","CD160"
"4361","CD8+ Tem%HPCA%1.txt100","CAPN10"
"4362","CD8+ Tem%HPCA%1.txt101","CEP250"
"4363","CD8+ Tem%HPCA%1.txt102","IKZF3"
"4364","CD8+ Tem%HPCA%1.txt103","AAK1"
"4365","CD8+ Tem%HPCA%1.txt104","ZBTB1"
"4366","CD8+ Tem%HPCA%1.txt105","SCAP"
"4367","CD8+ Tem%HPCA%1.txt106","MDN1"
"4368","CD8+ Tem%HPCA%1.txt107","CSTF2T"
"4369","CD8+ Tem%HPCA%1.txt108","ADAT1"
"4370","CD8+ Tem%HPCA%1.txt109","MTO1"
"4371","CD8+ Tem%HPCA%1.txt110","FBXO3"
"4372","CD8+ Tem%HPCA%1.txt111","TRMT2A"
"4373","CD8+ Tem%HPCA%1.txt112","RPUSD2"
"4374","CD8+ Tem%HPCA%1.txt113","VPS4A"
"4375","CD8+ Tem%HPCA%1.txt114","GPKOW"
"4376","CD8+ Tem%HPCA%1.txt115","SIT1"
"4377","CD8+ Tem%HPCA%1.txt116","ASTE1"
"4378","CD8+ Tem%HPCA%1.txt117","ANAPC2"
"4379","CD8+ Tem%HPCA%1.txt118","GPR171"
"4380","CD8+ Tem%HPCA%1.txt119","PNMA3"
"4381","CD8+ Tem%HPCA%1.txt120","TBX21"
"4382","CD8+ Tem%HPCA%1.txt121","COL5A3"
"4383","CD8+ Tem%HPCA%1.txt122","ZNF639"
"4384","CD8+ Tem%HPCA%1.txt123","LIPT1"
"4385","CD8+ Tem%HPCA%1.txt124","PRMT7"
"4386","CD8+ Tem%HPCA%1.txt125","KLHDC4"
"4387","CD8+ Tem%HPCA%1.txt126","ALKBH4"
"4388","CD8+ Tem%HPCA%1.txt127","CNNM2"
"4389","CD8+ Tem%HPCA%1.txt128","DPP8"
"4390","CD8+ Tem%HPCA%1.txt129","C2orf42"
"4391","CD8+ Tem%HPCA%1.txt130","USP47"
"4392","CD8+ Tem%HPCA%1.txt131","ELP3"
"4393","CD8+ Tem%HPCA%1.txt132","KLHL11"
"4394","CD8+ Tem%HPCA%1.txt133","IMP3"
"4395","CD8+ Tem%HPCA%1.txt134","GIMAP4"
"4396","CD8+ Tem%HPCA%1.txt135","CDKN2AIP"
"4397","CD8+ Tem%HPCA%1.txt136","URGCP"
"4398","CD8+ Tem%HPCA%1.txt137","LTB4R2"
"4399","CD8+ Tem%HPCA%1.txt138","INPP5E"
"4400","CD8+ Tem%HPCA%1.txt139","PRDM8"
"4401","CD8+ Tem%HPCA%1.txt140","TULP4"
"4402","CD8+ Tem%HPCA%1.txt141","PLXDC1"
"4403","CD8+ Tem%HPCA%1.txt142","CHD8"
"4404","CD8+ Tem%HPCA%1.txt143","CREBZF"
"4405","CD8+ Tem%HPCA%1.txt144","ZNF335"
"4406","CD8+ Tem%HPCA%1.txt145","RNF25"
"4407","CD8+ Tem%HPCA%1.txt146","PAPOLG"
"4408","CD8+ Tem%HPCA%1.txt147","KRI1"
"4409","CD8+ Tem%HPCA%1.txt148","AHNAK"
"4410","CD8+ Tem%HPCA%1.txt149","C7orf26"
"4411","CD8+ Tem%HPCA%1.txt150","PVRIG"
"4412","CD8+ Tem%HPCA%1.txt151","C1orf35"
"4413","CD8+ Tem%HPCA%1.txt152","FYCO1"
"4414","CD8+ Tem%HPCA%1.txt153","GCC1"
"4415","CD8+ Tem%HPCA%1.txt154","CORO7"
"4416","CD8+ Tem%HPCA%1.txt155","GSDMD"
"4417","CD8+ Tem%HPCA%1.txt156","MUS81"
"4418","CD8+ Tem%HPCA%1.txt157","WDR82"
"4419","CD8+ Tem%HPCA%1.txt158","SLC38A1"
"4420","CD8+ Tem%HPCA%1.txt159","SPSB3"
"4421","CD8+ Tem%HPCA%1.txt160","ZNF276"
"4422","CD8+ Tem%HPCA%1.txt161","PWWP2A"
"4423","CD8+ Tem%HPCA%1.txt162","OSBPL7"
"4424","CD8+ Tem%HPCA%1.txt163","MRFAP1L1"
"4425","CD8+ Tem%HPCA%1.txt164","DNAJC24"
"4426","CD8+ Tem%HPCA%1.txt165","ZNF428"
"4427","CD8+ Tem%HPCA%1.txt166","PYHIN1"
"4428","CD8+ Tem%HPCA%1.txt167","ZNF549"
"4429","CD8+ Tem%HPCA%1.txt168","GIMAP6"
"4430","CD8+ Tem%HPCA%2.txt1","ABCD2"
"4431","CD8+ Tem%HPCA%2.txt2","FASLG"
"4432","CD8+ Tem%HPCA%2.txt3","ATR"
"4433","CD8+ Tem%HPCA%2.txt4","BMPR1A"
"4434","CD8+ Tem%HPCA%2.txt5","C8G"
"4435","CD8+ Tem%HPCA%2.txt6","C21orf2"
"4436","CD8+ Tem%HPCA%2.txt7","CACNB1"
"4437","CD8+ Tem%HPCA%2.txt8","CAPN2"
"4438","CD8+ Tem%HPCA%2.txt9","CASP8"
"4439","CD8+ Tem%HPCA%2.txt10","CD2"
"4440","CD8+ Tem%HPCA%2.txt11","CD3D"
"4441","CD8+ Tem%HPCA%2.txt12","CD3E"
"4442","CD8+ Tem%HPCA%2.txt13","CD3G"
"4443","CD8+ Tem%HPCA%2.txt14","CD8A"
"4444","CD8+ Tem%HPCA%2.txt15","CD8B"
"4445","CD8+ Tem%HPCA%2.txt16","CCR5"
"4446","CD8+ Tem%HPCA%2.txt17","CTBP1"
"4447","CD8+ Tem%HPCA%2.txt18","CX3CR1"
"4448","CD8+ Tem%HPCA%2.txt19","DUSP8"
"4449","CD8+ Tem%HPCA%2.txt20","E4F1"
"4450","CD8+ Tem%HPCA%2.txt21","ELK4"
"4451","CD8+ Tem%HPCA%2.txt22","ERN1"
"4452","CD8+ Tem%HPCA%2.txt23","FLT4"
"4453","CD8+ Tem%HPCA%2.txt24","GIPR"
"4454","CD8+ Tem%HPCA%2.txt25","GOLGA4"
"4455","CD8+ Tem%HPCA%2.txt26","CXCR3"
"4456","CD8+ Tem%HPCA%2.txt27","GTF3C1"
"4457","CD8+ Tem%HPCA%2.txt28","GZMH"
"4458","CD8+ Tem%HPCA%2.txt29","GZMA"
"4459","CD8+ Tem%HPCA%2.txt30","GZMB"
"4460","CD8+ Tem%HPCA%2.txt31","GZMK"
"4461","CD8+ Tem%HPCA%2.txt32","GZMM"
"4462","CD8+ Tem%HPCA%2.txt33","HLA-A"
"4463","CD8+ Tem%HPCA%2.txt34","HLCS"
"4464","CD8+ Tem%HPCA%2.txt35","IFNG"
"4465","CD8+ Tem%HPCA%2.txt36","IL12RB1"
"4466","CD8+ Tem%HPCA%2.txt37","IRF3"
"4467","CD8+ Tem%HPCA%2.txt38","ITGAL"
"4468","CD8+ Tem%HPCA%2.txt39","KLRB1"
"4469","CD8+ Tem%HPCA%2.txt40","KLRD1"
"4470","CD8+ Tem%HPCA%2.txt41","LAG3"
"4471","CD8+ Tem%HPCA%2.txt42","LTK"
"4472","CD8+ Tem%HPCA%2.txt43","SH2D1A"
"4473","CD8+ Tem%HPCA%2.txt44","MAN2C1"
"4474","CD8+ Tem%HPCA%2.txt45","MEN1"
"4475","CD8+ Tem%HPCA%2.txt46","MAP3K10"
"4476","CD8+ Tem%HPCA%2.txt47","NKG7"
"4477","CD8+ Tem%HPCA%2.txt48","PDCD1"
"4478","CD8+ Tem%HPCA%2.txt49","PLCG1"
"4479","CD8+ Tem%HPCA%2.txt50","POLG"
"4480","CD8+ Tem%HPCA%2.txt51","PPP2R5C"
"4481","CD8+ Tem%HPCA%2.txt52","PRF1"
"4482","CD8+ Tem%HPCA%2.txt53","PTGDR"
"4483","CD8+ Tem%HPCA%2.txt54","PTPN4"
"4484","CD8+ Tem%HPCA%2.txt55","PTPRC"
"4485","CD8+ Tem%HPCA%2.txt56","PTPRCAP"
"4486","CD8+ Tem%HPCA%2.txt57","PURA"
"4487","CD8+ Tem%HPCA%2.txt58","RBL2"
"4488","CD8+ Tem%HPCA%2.txt59","RFX1"
"4489","CD8+ Tem%HPCA%2.txt60","SBF1"
"4490","CD8+ Tem%HPCA%2.txt61","XCL1"
"4491","CD8+ Tem%HPCA%2.txt62","FBXW4"
"4492","CD8+ Tem%HPCA%2.txt63","SLAMF1"
"4493","CD8+ Tem%HPCA%2.txt64","SLC1A7"
"4494","CD8+ Tem%HPCA%2.txt65","TBCC"
"4495","CD8+ Tem%HPCA%2.txt66","TCOF1"
"4496","CD8+ Tem%HPCA%2.txt67","UBTF"
"4497","CD8+ Tem%HPCA%2.txt68","ZAP70"
"4498","CD8+ Tem%HPCA%2.txt69","ZNF142"
"4499","CD8+ Tem%HPCA%2.txt70","ARHGEF5"
"4500","CD8+ Tem%HPCA%2.txt71","GPR68"
"4501","CD8+ Tem%HPCA%2.txt72","LZTR1"
"4502","CD8+ Tem%HPCA%2.txt73","COLQ"
"4503","CD8+ Tem%HPCA%2.txt74","GPR65"
"4504","CD8+ Tem%HPCA%2.txt75","IKBKAP"
"4505","CD8+ Tem%HPCA%2.txt76","CDC14A"
"4506","CD8+ Tem%HPCA%2.txt77","RIPK1"
"4507","CD8+ Tem%HPCA%2.txt78","RGS9"
"4508","CD8+ Tem%HPCA%2.txt79","IL18RAP"
"4509","CD8+ Tem%HPCA%2.txt80","PSTPIP1"
"4510","CD8+ Tem%HPCA%2.txt81","ARHGEF1"
"4511","CD8+ Tem%HPCA%2.txt82","GPR52"
"4512","CD8+ Tem%HPCA%2.txt83","OTOF"
"4513","CD8+ Tem%HPCA%2.txt84","GRAP2"
"4514","CD8+ Tem%HPCA%2.txt85","NCR1"
"4515","CD8+ Tem%HPCA%2.txt86","CTR9"
"4516","CD8+ Tem%HPCA%2.txt87","CROCC"
"4517","CD8+ Tem%HPCA%2.txt88","URB2"
"4518","CD8+ Tem%HPCA%2.txt89","ZBTB39"
"4519","CD8+ Tem%HPCA%2.txt90","SGSM2"
"4520","CD8+ Tem%HPCA%2.txt91","DLEC1"
"4521","CD8+ Tem%HPCA%2.txt92","ACTR1B"
"4522","CD8+ Tem%HPCA%2.txt93","ARFRP1"
"4523","CD8+ Tem%HPCA%2.txt94","KLRG1"
"4524","CD8+ Tem%HPCA%2.txt95","CD96"
"4525","CD8+ Tem%HPCA%2.txt96","STUB1"
"4526","CD8+ Tem%HPCA%2.txt97","NMUR1"
"4527","CD8+ Tem%HPCA%2.txt98","HMGN4"
"4528","CD8+ Tem%HPCA%2.txt99","STK25"
"4529","CD8+ Tem%HPCA%2.txt100","GNLY"
"4530","CD8+ Tem%HPCA%2.txt101","CXCR6"
"4531","CD8+ Tem%HPCA%2.txt102","DIDO1"
"4532","CD8+ Tem%HPCA%2.txt103","CD160"
"4533","CD8+ Tem%HPCA%2.txt104","CAPN10"
"4534","CD8+ Tem%HPCA%2.txt105","CEP250"
"4535","CD8+ Tem%HPCA%2.txt106","IKZF3"
"4536","CD8+ Tem%HPCA%2.txt107","AAK1"
"4537","CD8+ Tem%HPCA%2.txt108","SACM1L"
"4538","CD8+ Tem%HPCA%2.txt109","MDN1"
"4539","CD8+ Tem%HPCA%2.txt110","CSTF2T"
"4540","CD8+ Tem%HPCA%2.txt111","ADAT1"
"4541","CD8+ Tem%HPCA%2.txt112","TRMT2A"
"4542","CD8+ Tem%HPCA%2.txt113","RPUSD2"
"4543","CD8+ Tem%HPCA%2.txt114","VPS4A"
"4544","CD8+ Tem%HPCA%2.txt115","SIT1"
"4545","CD8+ Tem%HPCA%2.txt116","ASTE1"
"4546","CD8+ Tem%HPCA%2.txt117","ANAPC2"
"4547","CD8+ Tem%HPCA%2.txt118","GPR171"
"4548","CD8+ Tem%HPCA%2.txt119","PNMA3"
"4549","CD8+ Tem%HPCA%2.txt120","TBX21"
"4550","CD8+ Tem%HPCA%2.txt121","COL5A3"
"4551","CD8+ Tem%HPCA%2.txt122","ZNF639"
"4552","CD8+ Tem%HPCA%2.txt123","KLHDC4"
"4553","CD8+ Tem%HPCA%2.txt124","TTC22"
"4554","CD8+ Tem%HPCA%2.txt125","KLHL11"
"4555","CD8+ Tem%HPCA%2.txt126","PANK4"
"4556","CD8+ Tem%HPCA%2.txt127","GIMAP4"
"4557","CD8+ Tem%HPCA%2.txt128","CDKN2AIP"
"4558","CD8+ Tem%HPCA%2.txt129","RNF126"
"4559","CD8+ Tem%HPCA%2.txt130","TRMU"
"4560","CD8+ Tem%HPCA%2.txt131","EXOC2"
"4561","CD8+ Tem%HPCA%2.txt132","LTB4R2"
"4562","CD8+ Tem%HPCA%2.txt133","OTUD7B"
"4563","CD8+ Tem%HPCA%2.txt134","PRDM8"
"4564","CD8+ Tem%HPCA%2.txt135","TULP4"
"4565","CD8+ Tem%HPCA%2.txt136","PLXDC1"
"4566","CD8+ Tem%HPCA%2.txt137","CREBZF"
"4567","CD8+ Tem%HPCA%2.txt138","HIVEP3"
"4568","CD8+ Tem%HPCA%2.txt139","ZNF335"
"4569","CD8+ Tem%HPCA%2.txt140","KRI1"
"4570","CD8+ Tem%HPCA%2.txt141","PVRIG"
"4571","CD8+ Tem%HPCA%2.txt142","FYCO1"
"4572","CD8+ Tem%HPCA%2.txt143","GCC1"
"4573","CD8+ Tem%HPCA%2.txt144","CORO7"
"4574","CD8+ Tem%HPCA%2.txt145","FBXO31"
"4575","CD8+ Tem%HPCA%2.txt146","GSDMD"
"4576","CD8+ Tem%HPCA%2.txt147","ZNF696"
"4577","CD8+ Tem%HPCA%2.txt148","MUS81"
"4578","CD8+ Tem%HPCA%2.txt149","WDR82"
"4579","CD8+ Tem%HPCA%2.txt150","TRAF3IP3"
"4580","CD8+ Tem%HPCA%2.txt151","SLC38A1"
"4581","CD8+ Tem%HPCA%2.txt152","KIAA1109"
"4582","CD8+ Tem%HPCA%2.txt153","RHOT2"
"4583","CD8+ Tem%HPCA%2.txt154","ANGEL2"
"4584","CD8+ Tem%HPCA%2.txt155","SPSB3"
"4585","CD8+ Tem%HPCA%2.txt156","ZNF276"
"4586","CD8+ Tem%HPCA%2.txt157","OSBPL7"
"4587","CD8+ Tem%HPCA%2.txt158","MRFAP1L1"
"4588","CD8+ Tem%HPCA%2.txt159","DNAJC24"
"4589","CD8+ Tem%HPCA%2.txt160","ZNF428"
"4590","CD8+ Tem%HPCA%2.txt161","PYHIN1"
"4591","CD8+ Tem%HPCA%2.txt162","NCR3"
"4592","CD8+ Tem%HPCA%3.txt1","ABCD2"
"4593","CD8+ Tem%HPCA%3.txt2","BMPR1A"
"4594","CD8+ Tem%HPCA%3.txt3","C8G"
"4595","CD8+ Tem%HPCA%3.txt4","CACNB1"
"4596","CD8+ Tem%HPCA%3.txt5","CASP8"
"4597","CD8+ Tem%HPCA%3.txt6","CD8A"
"4598","CD8+ Tem%HPCA%3.txt7","DUSP8"
"4599","CD8+ Tem%HPCA%3.txt8","GZMH"
"4600","CD8+ Tem%HPCA%3.txt9","IFNG"
"4601","CD8+ Tem%HPCA%3.txt10","LAG3"
"4602","CD8+ Tem%HPCA%3.txt11","LTK"
"4603","CD8+ Tem%HPCA%3.txt12","SH2D1A"
"4604","CD8+ Tem%HPCA%3.txt13","MSH3"
"4605","CD8+ Tem%HPCA%3.txt14","PDCD1"
"4606","CD8+ Tem%HPCA%3.txt15","PPP2R5C"
"4607","CD8+ Tem%HPCA%3.txt16","PURA"
"4608","CD8+ Tem%HPCA%3.txt17","S100B"
"4609","CD8+ Tem%HPCA%3.txt18","XCL1"
"4610","CD8+ Tem%HPCA%3.txt19","FBXW4"
"4611","CD8+ Tem%HPCA%3.txt20","TBCC"
"4612","CD8+ Tem%HPCA%3.txt21","TCOF1"
"4613","CD8+ Tem%HPCA%3.txt22","ARHGEF5"
"4614","CD8+ Tem%HPCA%3.txt23","CDK10"
"4615","CD8+ Tem%HPCA%3.txt24","SLC25A12"
"4616","CD8+ Tem%HPCA%3.txt25","KLRG1"
"4617","CD8+ Tem%HPCA%3.txt26","HMGN4"
"4618","CD8+ Tem%HPCA%3.txt27","CXCR6"
"4619","CD8+ Tem%HPCA%3.txt28","CEP250"
"4620","CD8+ Tem%HPCA%3.txt29","IKZF3"
"4621","CD8+ Tem%HPCA%3.txt30","ADAT1"
"4622","CD8+ Tem%HPCA%3.txt31","RPUSD2"
"4623","CD8+ Tem%HPCA%3.txt32","ASTE1"
"4624","CD8+ Tem%HPCA%3.txt33","GPR171"
"4625","CD8+ Tem%HPCA%3.txt34","COL5A3"
"4626","CD8+ Tem%HPCA%3.txt35","GIMAP4"
"4627","CD8+ Tem%HPCA%3.txt36","PVRIG"
"4628","CD8+ Tem%HPCA%3.txt37","FYCO1"
"4629","CD8+ Tem%HPCA%3.txt38","GCC1"
"4630","CD8+ Tem%HPCA%3.txt39","MRFAP1L1"
"4631","CD8+ Tem%HPCA%3.txt40","ZNF428"
"4632","CD8+ Tem%HPCA%3.txt41","GIMAP6"
"4633","CD8+ Tem%NOVERSHTERN%1.txt1","FASLG"
"4634","CD8+ Tem%NOVERSHTERN%1.txt2","C8G"
"4635","CD8+ Tem%NOVERSHTERN%1.txt3","CACNB1"
"4636","CD8+ Tem%NOVERSHTERN%1.txt4","CD8A"
"4637","CD8+ Tem%NOVERSHTERN%1.txt5","CD8B"
"4638","CD8+ Tem%NOVERSHTERN%1.txt6","CX3CR1"
"4639","CD8+ Tem%NOVERSHTERN%1.txt7","GZMH"
"4640","CD8+ Tem%NOVERSHTERN%1.txt8","GZMB"
"4641","CD8+ Tem%NOVERSHTERN%1.txt9","GZMK"
"4642","CD8+ Tem%NOVERSHTERN%1.txt10","IFNG"
"4643","CD8+ Tem%NOVERSHTERN%1.txt11","LAG3"
"4644","CD8+ Tem%NOVERSHTERN%1.txt12","LTK"
"4645","CD8+ Tem%NOVERSHTERN%1.txt13","SH2D1A"
"4646","CD8+ Tem%NOVERSHTERN%1.txt14","PDCD1"
"4647","CD8+ Tem%NOVERSHTERN%1.txt15","PRF1"
"4648","CD8+ Tem%NOVERSHTERN%1.txt16","PTGDR"
"4649","CD8+ Tem%NOVERSHTERN%1.txt17","RBL2"
"4650","CD8+ Tem%NOVERSHTERN%1.txt18","SLC1A7"
"4651","CD8+ Tem%NOVERSHTERN%1.txt19","ZAP70"
"4652","CD8+ Tem%NOVERSHTERN%1.txt20","KLRG1"
"4653","CD8+ Tem%NOVERSHTERN%1.txt21","NMUR1"
"4654","CD8+ Tem%NOVERSHTERN%1.txt22","CXCR6"
"4655","CD8+ Tem%NOVERSHTERN%1.txt23","TBX21"
"4656","CD8+ Tem%NOVERSHTERN%1.txt24","COL5A3"
"4657","CD8+ Tem%NOVERSHTERN%1.txt25","PYHIN1"
"4658","CD8+ Tem%NOVERSHTERN%2.txt1","FASLG"
"4659","CD8+ Tem%NOVERSHTERN%2.txt2","C8G"
"4660","CD8+ Tem%NOVERSHTERN%2.txt3","CD8A"
"4661","CD8+ Tem%NOVERSHTERN%2.txt4","CD8B"
"4662","CD8+ Tem%NOVERSHTERN%2.txt5","CX3CR1"
"4663","CD8+ Tem%NOVERSHTERN%2.txt6","GZMH"
"4664","CD8+ Tem%NOVERSHTERN%2.txt7","GZMB"
"4665","CD8+ Tem%NOVERSHTERN%2.txt8","GZMK"
"4666","CD8+ Tem%NOVERSHTERN%2.txt9","IFNG"
"4667","CD8+ Tem%NOVERSHTERN%2.txt10","PDCD1"
"4668","CD8+ Tem%NOVERSHTERN%2.txt11","PRF1"
"4669","CD8+ Tem%NOVERSHTERN%2.txt12","PTGDR"
"4670","CD8+ Tem%NOVERSHTERN%2.txt13","SLC1A7"
"4671","CD8+ Tem%NOVERSHTERN%2.txt14","ZAP70"
"4672","CD8+ Tem%NOVERSHTERN%2.txt15","KLRG1"
"4673","CD8+ Tem%NOVERSHTERN%2.txt16","NMUR1"
"4674","CD8+ Tem%NOVERSHTERN%2.txt17","CXCR6"
"4675","CD8+ Tem%NOVERSHTERN%2.txt18","TBX21"
"4676","CD8+ Tem%NOVERSHTERN%2.txt19","COL5A3"
"4677","CD8+ Tem%NOVERSHTERN%2.txt20","PYHIN1"
"4678","CD8+ Tem%NOVERSHTERN%3.txt1","FASLG"
"4679","CD8+ Tem%NOVERSHTERN%3.txt2","C8G"
"4680","CD8+ Tem%NOVERSHTERN%3.txt3","CACNB1"
"4681","CD8+ Tem%NOVERSHTERN%3.txt4","CD8A"
"4682","CD8+ Tem%NOVERSHTERN%3.txt5","CD8B"
"4683","CD8+ Tem%NOVERSHTERN%3.txt6","CX3CR1"
"4684","CD8+ Tem%NOVERSHTERN%3.txt7","GZMH"
"4685","CD8+ Tem%NOVERSHTERN%3.txt8","GZMB"
"4686","CD8+ Tem%NOVERSHTERN%3.txt9","GZMK"
"4687","CD8+ Tem%NOVERSHTERN%3.txt10","IFNG"
